norm_name,name_examples,n_segments,n_events,prefs,domains
平戸内金山,平戸内金山林道,1,1,,
平戸洞,林道平戸洞線,1,1,,
平栃,林道平栃線,1,1,,
平桑,林道平桑線,1,1,,
平溝,平溝林道,1,1,,
平田,林道平田線,1,1,,
平畑,林道平畑線,1,1,,
平笹,平笹林道,1,1,,
平野支,林道平野支線,1,1,,
幸神入,林道幸神入線,1,1,,
幽神,林道幽神線,1,1,,
幾重谷,幾重谷林道,1,1,,
広口支,広口林道支線,1,1,,
広土,林道広土線,1,1,,
広域基幹上高部,広域基幹林道上高部線,1,1,,
広域基幹中ノ津,広域基幹林道中ノ津線,1,1,,
広域基幹佐久間,広域基幹林道佐久間線,1,1,,
広域基幹土肥屁戸田,広域基幹林道土肥屁戸田線,1,1,,
広域基幹地八吉沢,広域基幹林道地八吉沢線,1,1,,
広域基幹地八吉沢線工事中,広域基幹林道地八吉沢線・工事中,1,1,,
広域基幹大滝,広域基幹林道大滝線,1,1,,
広域基幹宝仏山,広域基幹林道宝仏山線,1,1,,
広域基幹根安𣇃米,広域基幹林道根安𣇃米線,1,1,,
広域基幹河合谷線扇山,広域基幹林道河合谷線（扇山林道）,1,1,,
広域基幹瀞川氷ノ山,広域基幹林道瀞川氷ノ山線,1,1,,
広域基幹犀鶴,広域基幹林道犀鶴線,1,1,,
広域基幹第2雷山浮嶽,広域基幹林道第2雷山浮嶽線,1,1,,
広域基幹花戸,広域基幹林道花戸線,1,1,,
広域基幹静川氷ノ山,広域基幹林道静川氷ノ山線,1,1,,
広域基幹鶴居峠御前岩,広域基幹林道 鶴居峠御前岩線,1,1,,
広域幹線木曽駒山麓,広域幹線林道木曽駒山麓線,1,1,,
広域早楠払川,広域林道早楠払川線,1,1,,
広場,林道広場線,1,1,,
広峰沢,広峰沢林道,1,1,,
広川原,林道広川原線,1,1,,
広平,林道広平線,1,1,,
広戸三谷,林道広戸三谷線,1,1,,
広戸高田,広戸高田林道,1,1,,
広根場,広根場林道,1,1,,
広池中室支,広池林道中室支線,1,1,,
広沢赤岩支,広沢林道赤岩支線,1,1,,
広町白狐,林道広町白狐線,1,1,,
広見併,広見林道（併）,1,1,,
広見北,広見北林道,1,1,,
広見東,広見東林道,1,1,,
庭渡沢,林道庭渡沢線,1,1,,
庶路本流第3支,庶路本流第3支線林道,1,1,,
庶路本流第4支,庶路本流第4支線林道,1,1,,
延子沢,延子沢林道,1,1,,
建長寺,建長寺林道,1,1,,
弁天沢,林道弁天沢線,1,1,,
弁景奥,弁景奥林道,1,1,,
弓の又,林道弓の又線,1,1,,
弓ケトウ,林道弓ケトウ線,1,1,,
弓弦,林道弓弦線,1,1,,
引原ダム西側,林道引原ダム西側線,1,1,,
引原奥山,林道引原奥山線,1,1,,
弘法杉,弘法杉林道,1,1,,
彫刻村,彫刻村林道,1,1,,
影山,林道影山線,1,1,,
影沼支,影沼林道支線,1,1,,
待小屋,待小屋林道,1,1,,
後川小又沢支,後川林道小又沢支線,1,1,,
後畑,林道後畑線,1,1,,
後谷,林道後谷線,1,1,,
御堂笠山,林道御堂笠山線,1,1,,
御幸,林道御幸線,1,1,,
御座,林道御座線,1,1,,
御庵沢小武川,林道御庵沢小武川線,1,1,,
御戸内,林道御戸内線,1,1,,
御所11支,御所林道11支線,1,1,,
御所の入,林道御所の入線,1,1,,
御所大矢側,御所林道（大矢側）,1,1,,
御料,御料林道,1,1,,
御料地,御料地線林道,1,1,,
御神酒沢,御神酒沢林道,1,1,,
御荷鉾スーパー展望台,御荷鉾スーパー林道展望台,1,1,,
御鹿池,御鹿池林道,1,1,,
徳和下釜口,林道徳和・下釜口線,1,1,,
徳志別,徳志別林道,1,1,,
徳志別1の沢,徳志別1の沢林道,1,1,,
徳志別山,徳志別山林道,1,1,,
徳田宿向上,林道徳田宿向上線,1,1,,
徳舜瞥,徳舜瞥林道,1,1,,
心棒沢,心棒沢林道,1,1,,
忍橋,忍橋林道,1,1,,
志代,林道志代線,1,1,,
志計留辺支,志計留辺支線林道,1,1,,
志計礼辺別,志計礼辺別林道,1,1,,
志野岩屋,志野岩屋林道,1,1,,
志阿尻,志阿尻林道,1,1,,
応仁田,林道応仁田線,1,1,,
忠兵衛沢,忠兵衛沢林道,1,1,,
恵下谷,恵下谷林道,1,1,,
恵下谷併,恵下谷林道（併）,1,1,,
恵丹白,恵丹白林道,1,1,,
恵山第1号,林道 恵山第1号線,1,1,,
悟入谷34林班支,悟入谷林道34林班支線,1,1,,
悟入谷併,悟入谷林道（併）,1,1,,
惣瀬沢,惣瀬沢林道,1,1,,
愛吉1,林道愛吉1線,1,1,,
愛宕山,林道愛宕山線,1,1,,
慶山,林道慶山線,1,1,,
成井沢,成井沢林道,1,1,,
成岡,林道 成岡線,1,1,,
成島,林道成島線,1,1,,
成川15支,成川林道15支線,1,1,,
成川16支,成川林道16支線,1,1,,
成川支,成川林道支線,1,1,,
成鈴山,成鈴山林道,1,1,,
我地佐手Ⅱ号,林道我地佐手Ⅱ号線,1,1,,
戸ノ丸併,戸ノ丸林道（併）,1,1,,
戸ヶ沢,戸ヶ沢林道,1,1,,
戸中山併用,戸中山併用林道,1,1,,
戸中山戸中山,戸中山（戸中山）林道,1,1,,
戸中山支,戸中山林道支線,1,1,,
戸切地中山ガロー沢支,戸切地中山林道 ガロー沢支線,1,1,,
戸切地中山上二股支,戸切地中山林道 上二股支線,1,1,,
戸切地中山下二股支,戸切地中山林道 下二股支線,1,1,,
戸切地中山下二股支線第一分,戸切地中山林道 下二股支線 第一分線,1,1,,
戸切地中山中二股支,戸切地中山林道 中二股支線,1,1,,
戸切地中山台木の沢カラ沢支,戸切地中山林道 台木の沢カラ沢支線,1,1,,
戸坂沢,林道戸坂沢線,1,1,,
戸屋併用,戸屋併用林道,1,1,,
戸持本村,林道戸持本村線,1,1,,
戸持網掛,林道戸持網掛線,1,1,,
戸板,戸板林道,1,1,,
戸渡,林道戸渡線,1,1,,
戸瀬,戸瀬林道,1,1,,
戸田の沢,戸田の沢林道,1,1,,
戸立沢,戸立沢林道,1,1,,
戸耶森,戸耶森林道,1,1,,
戸草才勝支,戸草林道才勝支線,1,1,,
戸部,戸部林道,1,1,,
戸雁,林道戸雁線,1,1,,
所ノ沢支,林道所ノ沢支線,1,1,,
所久保,林道所久保線,1,1,,
所司原,林道所司原線,1,1,,
所山青笹,林道所山青笹線,1,1,,
扇山尾奈,扇山（尾奈）林道,1,1,,
扇山本坂,扇山（本坂）林道,1,1,,
扇沼,林道扇沼線,1,1,,
扇迫1004,扇迫1004林道,1,1,,
扇迫1150,扇迫1150林道,1,1,,
手白坂,手白坂林道,1,1,,
手良沢山支,手良沢山支線林道,1,1,,
才ノ木谷,林道才ノ木谷線,1,1,,
才ノ神,林道才ノ神線,1,1,,
打保金木戸打保,打保金木戸（打保）林道,1,1,,
打岡,林道打岡線,1,1,,
打当沢,打当沢林道,1,1,,
打越沢1号,林道打越沢1号線,1,1,,
打越沢2号,林道打越沢2号線,1,1,,
打違内,打違内林道,1,1,,
折ヶ島,折ヶ島林道,1,1,,
折合73支,折合林道73支線,1,1,,
折戸沢,折戸沢林道,1,1,,
折橋,折橋林道,1,1,,
折渡21支,折渡林道21支線,1,1,,
折渡24支,折渡林道24支線,1,1,,
折籠,林道折籠線,1,1,,
折紙山,折紙山林道,1,1,,
折谷,折谷林道,1,1,,
折骨,林道折骨線,1,1,,
押寄木,押寄木林道,1,1,,
押手山,押手山林道,1,1,,
持ノ倉,林道持ノ倉線,1,1,,
持葉沢,持葉沢林道,1,1,,
掃地山70,掃地山70林道,1,1,,
控鳥屋,林道控鳥屋線,1,1,,
揚吉,揚吉林道,1,1,,
撰太郎沢,撰太郎沢林道,1,1,,
教植,林道教植線,1,1,,
敷場沢,敷場沢林道,1,1,,
文谷椎谷,林道文谷椎谷線,1,1,,
斉木,斉木林道,1,1,,
斉藤沢,斉藤沢林道,1,1,,
斑塩ノ海,林道斑塩ノ海線,1,1,,
斑根石,林道斑根石線,1,1,,
斜里岳川里,斜里岳林道 川里線,1,1,,
斜里岳常磐,斜里岳林道 常磐線,1,1,,
斜里川盤の沢,斜里川林道 盤の沢線,1,1,,
新井,林道新井線,1,1,,
新倉坂木沢,林道新倉坂木沢線,1,1,,
新城,新城林道,1,1,,
新大谷,林道新大谷線,1,1,,
新奔別越,新奔別越林道,1,1,,
新奥登川,新奥登川林道,1,1,,
新宮1号,新宮1号林道,1,1,,
新宮2号,新宮2号林道,1,1,,
新小勝,林道新小勝線,1,1,,
新山沢,新山沢林道,1,1,,
新巻,林道新巻線,1,1,,
新甫,新甫林道,1,1,,
新畑,林道新畑線,1,1,,
新登川5ノ沢,新登川5ノ沢林道,1,1,,
新行東,林道新行東線,1,1,,
新谷川,新谷川林道,1,1,,
新道,林道新道線,1,1,,
新道山,新道山林道,1,1,,
新道支,林道新道支線,1,1,,
新里１号,林道新里１号線,1,1,,
新里３号,林道新里３号線,1,1,,
新間東,林道新間東線,1,1,,
旗居入,林道旗居入線,1,1,,
日の谷,林道日の谷線,1,1,,
日ノ尾,林道日ノ尾線,1,1,,
日之谷,林道日之谷線,1,1,,
日出谷向山,林道日出谷向山線,1,1,,
日別,林道日別線,1,1,,
日吉,日吉林道,1,1,,
日吉支流,日吉支流林道,1,1,,
日后,林道日后線,1,1,,
日向樫山,林道日向樫山線,1,1,,
日平,日平林道,1,1,,
日形井,日形井林道,1,1,,
日影4号,日影4号林道,1,1,,
日暮の沢支,日暮の沢支線林道,1,1,,
日曹五ノ沢,日曹五ノ沢林道,1,1,,
日比沢,日比沢林道,1,1,,
日渡路桑沢,林道日渡路桑沢線,1,1,,
日用,林道日用線,1,1,,
日蔭入,林道日蔭入線,1,1,,
日蔭入支,林道日蔭入支線,1,1,,
旧開,旧開林道,1,1,,
早乙女矢口,林道早乙女矢口線,1,1,,
早月沢2号,早月沢2号林道,1,1,,
早池峰併用,早池峰併用林道,1,1,,
早津沢,早津沢林道,1,1,,
早瀬野左岸付替,早瀬野左岸付替林道,1,1,,
早稲谷,早稲谷林道,1,1,,
旭二股,旭二股林道,1,1,,
旭山四の沢,旭山四の沢林道,1,1,,
旭平,林道旭平線,1,1,,
旭曲の沢,旭曲の沢林道,1,1,,
旭沢,林道旭沢線,1,1,,
旭沢ノ谷,林道旭沢ノ谷線,1,1,,
昆布高台,林道昆布高台線,1,1,,
昌運,昌運林道,1,1,,
明ケ島,林道明ケ島線,1,1,,
明下,林道明下線,1,1,,
明光時,明光時林道,1,1,,
明治,明治林道,1,1,,
明治常盤,明治常盤林道,1,1,,
明王,明王林道,1,1,,
明王のの沢,明王 (のの沢) 林道,1,1,,
明見,林道明見線,1,1,,
明辺本山,明辺本山林道,1,1,,
易老池口,易老池口林道,1,1,,
星尾,林道星尾線,1,1,,
春埜山,林道春埜山線,1,1,,
春山,春山林道,1,1,,
春山支,春山支線林道,1,1,,
春慶沢,春慶沢林道,1,1,,
春日ふたくち,春日林道 ふたくち線,1,1,,
春木谷,林道春木谷線,1,1,,
春野中央,林道春野中央線,1,1,,
昭和二股,昭和二股林道,1,1,,
昭和池,林道昭和池線,1,1,,
昭園白水川,昭園白水川線林道,1,1,,
時の沢,林道時の沢線,1,1,,
時蔵沢,時蔵沢林道,1,1,,
時鳥,林道時鳥線,1,1,,
普通ルウク線路面決壊,普通林道ルウク線(路面決壊),1,1,,
普通大室,普通林道大室線,1,1,,
普通西沢,普通林道 西沢線,1,1,,
普通野崎,普通林道野崎線,1,1,,
景正寺,景正寺林道,1,1,,
晴沢,晴沢林道,1,1,,
暑寒別,暑寒別林道,1,1,,
暑寒沢,林道暑寒沢線,1,1,,
暗沢,林道暗沢線,1,1,,
曲の沢,曲の沢林道,1,1,,
曲の沢4号,曲の沢4号林道,1,1,,
曲坂,林道曲坂線,1,1,,
曲屋沢,曲屋沢林道,1,1,,
曲山,曲山林道,1,1,,
曲山227林班支,曲山林道227林班支線,1,1,,
曲淵,曲淵林道,1,1,,
曲淵右支,曲淵右支線林道,1,1,,
曲谷沢,曲谷沢林道,1,1,,
更埴大岡,林道更埴大岡線,1,1,,
更木,林道更木線,1,1,,
曽倉,林道曽倉線,1,1,,
曽比奈,林道曽比奈線,1,1,,
替地,替地林道,1,1,,
月,林道月線,1,1,,
月の沢,月の沢林道,1,1,,
月ノ折,月ノ折林道,1,1,,
月崎2号,林道月崎2号線,1,1,,
月崎3号,林道月崎3号線,1,1,,
月見沢,月見沢林道,1,1,,
月見沢左股,月見沢左股林道,1,1,,
有ヶ原,有ヶ原林道,1,1,,
有ヶ原併,有ヶ原林道（併）,1,1,,
有倉,林道有倉線,1,1,,
有畑併用,有畑併用林道,1,1,,
望岳,望岳林道,1,1,,
望羊平,林道望羊平線,1,1,,
望羊洋平,林道望羊洋平線,1,1,,
朝島AsashimaWoodsPath,朝島林道（Asashima Woods Path）,1,1,,
朝日山,朝日山林道,1,1,,
朝比奈,朝比奈林道,1,1,,
朝生原,林道　朝生原線,1,1,,
朝霧,林道朝霧線,1,1,,
木の根,林道　木の根線,1,1,,
木の根坂,木の根坂林道,1,1,,
木の沢,林道木の沢線,1,1,,
木の谷,林道木の谷線,1,1,,
木の間支,木の間林道支線,1,1,,
木ノ下谷,木ノ下谷林道,1,1,,
木ノ又,林道木ノ又線,1,1,,
木ノ根沢,木ノ根沢林道,1,1,,
木付,木付林道,1,1,,
木地奥51,木地奥林道51線,1,1,,
木地河原,林道木地河原線,1,1,,
木戸ヶ沢,林道木戸ヶ沢線,1,1,,
木戸山,木戸山林道,1,1,,
木滝越沢,木滝越沢林道,1,1,,
木田橋併用,木田橋併用林道,1,1,,
木綿越,木綿越林道,1,1,,
木護23号支,木護林道23号支線,1,1,,
木護26号支,木護林道26号支線,1,1,,
木護26支,木護林道26支線,1,1,,
木護26支線25分,木護林道26支線25分線,1,1,,
木護26支線26分,木護林道26支線26分線,1,1,,
木賊,木賊林道,1,1,,
木賊平土羅入土羅入,木賊平・土羅入（土羅入）林道,1,1,,
木賊平土羅入小野川,木賊平・土羅入（小野川）林道,1,1,,
木違沢,木違沢林道,1,1,,
木間内稲倉石,木間内稲倉石線林道,1,1,,
末広クトサン川支,末広クトサン川支線林道,1,1,,
本久保,本久保林道,1,1,,
本名津川大久蔵支,本名津川林道大久蔵支線,1,1,,
本城山,本城山林道,1,1,,
本山,本山林道,1,1,,
本山寺,林道本山寺線,1,1,,
本橋,本橋林道,1,1,,
本覚山18,本覚山林道18線,1,1,,
本覚山19,本覚山林道19線,1,1,,
本谷横谷,林道本谷横谷線,1,1,,
本鉱2の沢,本鉱2の沢林道,1,1,,
本鉱3の沢,本鉱3の沢林道,1,1,,
札楽山,札楽山林道,1,1,,
札滑支,林道札滑支線,1,1,,
札滑第一,札滑第一林道,1,1,,
札立場,札立場林道,1,1,,
札鶴川,札鶴川林道,1,1,,
札鶴川摩周,札鶴川林道摩周線,1,1,,
朱利別,朱利別林道,1,1,,
朴の又,朴の又林道,1,1,,
朴の川,朴の川林道,1,1,,
朴の木,林道朴の木線,1,1,,
朴ノ川205,朴ノ川林道205線,1,1,,
朴ノ川206,朴ノ川林道206線,1,1,,
朴ノ川208,朴ノ川林道208線,1,1,,
朴沢,朴沢林道,1,1,,
杉と第四支,杉と第四支線林道,1,1,,
杉の入,林道杉の入線,1,1,,
杉の尾,杉の尾林道,1,1,,
杉並,林道杉並線,1,1,,
杉山,杉山林道,1,1,,
杉山明神前,林道杉山明神前線,1,1,,
杉川支,杉川林道支線,1,1,,
杉戸第二支,杉戸第二支線林道,1,1,,
杉戸第五支,杉戸第五支線林道,1,1,,
杉戸第六支,杉戸第六支線林道,1,1,,
杉林,杉林林道,1,1,,
杉森,杉森林道,1,1,,
杉沢杉の台支,杉沢林道杉の台支線,1,1,,
杉沢荒沢,杉沢荒沢林道,1,1,,
杉波,林道杉波線,1,1,,
杉瓜海戸平,林道杉瓜海戸平線,1,1,,
杉谷山,杉谷山林道,1,1,,
材木沢併用,材木沢併用林道,1,1,,
村上駒込,林道村上駒込線,1,1,,
村武沢,林道村武沢線,1,1,,
村蛇鏡,村林道蛇鏡線,1,1,,
杖ヶ尾,杖ヶ尾林道,1,1,,
杖立主線走行お断り看板有,林道 杖立主線(走行お断り看板有),1,1,,
杣里,林道杣里線,1,1,,
来内,来内林道,1,1,,
杭城山,杭城山林道,1,1,,
東ノ又,東ノ又林道,1,1,,
東ノ又沢,東ノ又沢林道,1,1,,
東二口,林道東二口線,1,1,,
東二号遊歩道モミジコース,東二号林道（遊歩道モミジコース）,1,1,,
東光寺,林道東光寺線,1,1,,
東入,東入林道,1,1,,
東内山,東内山林道,1,1,,
東原,東原林道,1,1,,
東古屋沢,林道東古屋沢線,1,1,,
東因幡東因幡併,東因幡（東因幡）林道（併）,1,1,,
東因幡畑ヶ平,東因幡（畑ヶ平）林道,1,1,,
東因幡第一支,東因幡林道第一支線,1,1,,
東多々良,東多々良林道,1,1,,
東多治川,東多治川林道,1,1,,
東大森,林道東大森線,1,1,,
東大河原,林道東大河原線,1,1,,
東奥谷,東奥谷林道,1,1,,
東小平,林道東小平線,1,1,,
東山田沢,東山田沢林道,1,1,,
東峠,東峠林道,1,1,,
東川,東川林道,1,1,,
東戸野,林道東戸野線,1,1,,
東松坂,林道東松坂線,1,1,,
東桂沢,東桂沢林道,1,1,,
東比田阿毘縁,林道東比田阿毘縁線,1,1,,
東津野城川,林道 東津野・城川線,1,1,,
東熊ノ毛,林道東熊ノ毛線,1,1,,
東田,東田林道,1,1,,
東空山,林道東空山線,1,1,,
東粟倉支,林道東粟倉支線,1,1,,
東荒谷,林道東荒谷線,1,1,,
東西線1号,東西線1号林道,1,1,,
東谷支,東谷支線林道,1,1,,
東軒,林道東軒線,1,1,,
東部白田,東部（白田）林道,1,1,,
東郷山,東郷山林道,1,1,,
東郷山併,東郷山林道（併）,1,1,,
東金原,林道東金原線,1,1,,
東金砂支,東金砂支線林道,1,1,,
東霧山,林道東霧山線,1,1,,
東餅屋,東餅屋林道,1,1,,
東鹿越,東鹿越林道,1,1,,
松ケ沢,松ケ沢林道,1,1,,
松ケ沢併用,松ケ沢併用林道,1,1,,
松ヶ枝,林道松ヶ枝線,1,1,,
松場藤芝,林道松場藤芝線,1,1,,
松山第1支,松山第1支線林道,1,1,,
松川,松川林道,1,1,,
松座,林道松座線,1,1,,
松手山,松手山林道,1,1,,
松橋峰,松橋峰線林道,1,1,,
松求麻1028,松求麻1028林道,1,1,,
松沢山,松沢山林道,1,1,,
松沢第一支,松沢第一支線林道,1,1,,
松沢第二支,松沢第二支線林道,1,1,,
松葉川２号,松葉川２号林道,1,1,,
松葉川９支,松葉川林道９支線,1,1,,
松葉沢,松葉沢林道,1,1,,
松葉沢松葉沢支,松葉沢林道松葉沢支線,1,1,,
松谷第二支,松谷第二支線林道,1,1,,
松阪,林道松阪線,1,1,,
松音知,松音知林道,1,1,,
板ヶ谷,板ヶ谷林道,1,1,,
板取,林道板取線,1,1,,
板名,林道板名線,1,1,,
板小屋カラ沢支,板小屋林道 カラ沢支線,1,1,,
板尾沼谷,林道板尾沼谷線,1,1,,
板屋沢,板屋沢林道,1,1,,
板川併用,板川併用林道,1,1,,
板江別右股,板江別右股林道,1,1,,
板越,板越林道,1,1,,
板越併用,板越併用林道,1,1,,
枝咲,枝咲林道,1,1,,
枝幸搬毛内,枝幸搬毛内林道,1,1,,
柏崎曲畑,林道柏崎曲畑線,1,1,,
柏川76支,柏川林道76支線,1,1,,
柏段,柏段林道,1,1,,
柏田町,柏田町林道,1,1,,
柚の子沢,柚の子沢林道,1,1,,
柚ノ川,柚ノ川林道,1,1,,
柚山,林道柚山線,1,1,,
柚須原,柚須原林道,1,1,,
柞多尾,柞多尾林道,1,1,,
柱戸,林道柱戸線,1,1,,
柱戸南,林道柱戸南線,1,1,,
柳,林道柳線,1,1,,
柳樽,柳樽林道,1,1,,
柳沢入,林道柳沢入線,1,1,,
柴倉併用,柴倉併用林道,1,1,,
柴倉寄岩,林道柴倉寄岩線,1,1,,
柴原,林道柴原線,1,1,,
柴山,林道柴山線,1,1,,
柾内併用,柾内併用林道,1,1,,
柿山,柿山林道,1,1,,
柿木作,林道柿木作線,1,1,,
柿木滝谷,林道柿木滝谷線,1,1,,
栂坂,林道栂坂線,1,1,,
栃な代,林道栃な代線,1,1,,
栃ノ木南,栃ノ木南林道,1,1,,
栃久保,林道栃久保線,1,1,,
栃坂,栃坂林道,1,1,,
栃木洞,栃木洞林道,1,1,,
栃本,林道栃本線,1,1,,
栃橋,林道栃橋線,1,1,,
栃橋南沢,林道栃橋南沢線,1,1,,
栃沢,栃沢林道,1,1,,
栃洞清見,栃洞（清見）林道,1,1,,
栃洞清見併用,栃洞（清見）併用林道,1,1,,
栃谷支,林道栃谷支線,1,1,,
栃追,林道栃追線,1,1,,
栗ノ木沢支,栗ノ木沢支線林道,1,1,,
栗尾沢,林道栗尾沢線,1,1,,
栗山七重,林道栗山七重線,1,1,,
栗山支,林道栗山支線,1,1,,
栗沢,栗沢林道,1,1,,
栗生支,栗生林道支線,1,1,,
栗畑山,栗畑山林道,1,1,,
栗谷,林道栗谷線,1,1,,
栗谷沢,林道栗谷沢線,1,1,,
栩苗代山,林道栩苗代山線,1,1,,
株栃,林道株栃線,1,1,,
根利平川延間,根利平川（延間）林道,1,1,,
根利栗原川,根利栗原川林道,1,1,,
根古屋,林道根古屋線,1,1,,
根広ハギワ,根広（ハギワ）林道,1,1,,
根広根広支,根広林道根広支線,1,1,,
根広第二支,根広林道第二支線,1,1,,
根戸内併用,根戸内併用林道,1,1,,
